year,team_id,sr_id,college_link
2002,137,brandon-stokley-1,https://www.sports-reference.com/cfb/players/brandon-stokley-1.html
2002,137,travis-taylor-1,https://www.sports-reference.com/cfb/players/travis-taylor-1.html
2002,137,jamal-lewis-2,https://www.sports-reference.com/cfb/players/jamal-lewis-2.html
2002,136,reggie-kelly-1,https://www.sports-reference.com/cfb/players/reggie-kelly-1.html
2002,136,willie-jackson-3,https://www.sports-reference.com/cfb/players/willie-jackson-3.html
2002,136,trevor-gaylor-1,https://www.sports-reference.com/cfb/players/trevor-gaylor-1.html
2002,136,warrick-dunn-1,https://www.sports-reference.com/cfb/players/warrick-dunn-1.html
2002,139,joe-montgomery-1,https://www.sports-reference.com/cfb/players/joe-montgomery-1.html
2002,139,jermaine-wiggins-1,https://www.sports-reference.com/cfb/players/jermaine-wiggins-1.html
2002,139,karl-hankton-1,https://www.sports-reference.com/cfb/players/karl-hankton-1.html
2002,139,kris-mangum-1,https://www.sports-reference.com/cfb/players/kris-mangum-1.html
2002,139,isaac-byrd-1,https://www.sports-reference.com/cfb/players/isaac-byrd-1.html
2002,139,wesley-walls-1,https://www.sports-reference.com/cfb/players/wesley-walls-1.html
2002,139,muhsin-muhammad-1,https://www.sports-reference.com/cfb/players/muhsin-muhammad-1.html
2002,139,lamar-smith-2,https://www.sports-reference.com/cfb/players/lamar-smith-2.html
2002,138,charles-e-johnson-1,https://www.sports-reference.com/cfb/players/charles-e-johnson-1.html
2002,138,shawn-bryson-1,https://www.sports-reference.com/cfb/players/shawn-bryson-1.html
2002,138,sammy-morris-1,https://www.sports-reference.com/cfb/players/sammy-morris-1.html
2002,138,dave-moore-1,https://www.sports-reference.com/cfb/players/dave-moore-1.html
2002,138,jay-riemersma-1,https://www.sports-reference.com/cfb/players/jay-riemersma-1.html
2002,138,peerless-price-1,https://www.sports-reference.com/cfb/players/peerless-price-1.html
2002,138,eric-moulds-1,https://www.sports-reference.com/cfb/players/eric-moulds-1.html
2002,140,fred-baxter-1,https://www.sports-reference.com/cfb/players/fred-baxter-1.html
2002,141,michael-westbrook-1,https://www.sports-reference.com/cfb/players/michael-westbrook-1.html
2002,141,danny-farmer-1,https://www.sports-reference.com/cfb/players/danny-farmer-1.html
2002,141,brandon-bennett-1,https://www.sports-reference.com/cfb/players/brandon-bennett-1.html
2002,141,ron-dugans-1,https://www.sports-reference.com/cfb/players/ron-dugans-1.html
2002,141,peter-warrick-1,https://www.sports-reference.com/cfb/players/peter-warrick-1.html
2002,141,corey-dillon-1,https://www.sports-reference.com/cfb/players/corey-dillon-1.html
2002,140,ahmad-merritt-1,https://www.sports-reference.com/cfb/players/ahmad-merritt-1.html
2002,140,marcus-robinson-2,https://www.sports-reference.com/cfb/players/marcus-robinson-2.html
2002,140,leon-johnson-1,https://www.sports-reference.com/cfb/players/leon-johnson-1.html
2002,140,dez-white-1,https://www.sports-reference.com/cfb/players/dez-white-1.html
2002,140,marty-booker-1,https://www.sports-reference.com/cfb/players/marty-booker-1.html
2002,143,mike-lucky-1,https://www.sports-reference.com/cfb/players/mike-lucky-1.html
2002,143,james-whalen-1,https://www.sports-reference.com/cfb/players/james-whalen-1.html
2002,143,darnay-scott-1,https://www.sports-reference.com/cfb/players/darnay-scott-1.html
2002,143,tony-mcgee-1,https://www.sports-reference.com/cfb/players/tony-mcgee-1.html
2002,143,michael-wiley-1,https://www.sports-reference.com/cfb/players/michael-wiley-1.html
2002,143,troy-hambrick-1,https://www.sports-reference.com/cfb/players/troy-hambrick-1.html
2002,143,joey-galloway-1,https://www.sports-reference.com/cfb/players/joey-galloway-1.html
2002,143,emmitt-smith-1,https://www.sports-reference.com/cfb/players/emmitt-smith-1.html
2002,142,aaron-shea-1,https://www.sports-reference.com/cfb/players/aaron-shea-1.html
2002,142,mark-campbell-2,https://www.sports-reference.com/cfb/players/mark-campbell-2.html
2002,142,kevin-johnson-4,https://www.sports-reference.com/cfb/players/kevin-johnson-4.html
2002,142,dennis-northcutt-1,https://www.sports-reference.com/cfb/players/dennis-northcutt-1.html
2002,145,jacquez-green-1,https://www.sports-reference.com/cfb/players/jacquez-green-1.html
2002,145,rafael-cooper-1,https://www.sports-reference.com/cfb/players/rafael-cooper-1.html
2002,145,lamont-warren-1,https://www.sports-reference.com/cfb/players/lamont-warren-1.html
2002,145,larry-foster-1,https://www.sports-reference.com/cfb/players/larry-foster-1.html
2002,145,germane-crowell-1,https://www.sports-reference.com/cfb/players/germane-crowell-1.html
2002,145,az-zahir-hakim-1,https://www.sports-reference.com/cfb/players/az-zahir-hakim-1.html
2002,145,james-stewart-3,https://www.sports-reference.com/cfb/players/james-stewart-3.html
2002,144,patrick-hape-1,https://www.sports-reference.com/cfb/players/patrick-hape-1.html
2002,144,reuben-droughns-1,https://www.sports-reference.com/cfb/players/reuben-droughns-1.html
2002,144,scottie-montgomery-1,https://www.sports-reference.com/cfb/players/scottie-montgomery-1.html
2002,144,olandis-gary-1,https://www.sports-reference.com/cfb/players/olandis-gary-1.html
